Room Id, Room Number, Room Type, Room Facilities, Room Price, Room Status, Room Picture, Room BedType
961, 68, Deluxe A, Wifi|Bathup|Shower|Double Bed|LED TV|AC|Towel|Coffee Set, 128.15, Available, http://dummyimage.com/148x100.png/cc0000/ffffff, Single
616, 454, Deluxe C, Double Bed|Towel|LED TV, 128.25, Available, http://dummyimage.com/248x100.png/dddddd/000000, Single
18, 862, Deluxe D, AC|LED TV|Towel|Double Bed|Bathup|Coffee Set|Shower, 128.38, Booked, http://dummyimage.com/242x100.png/5fa2dd/ffffff, Single
170, 391, Deluxe B, Double Bed|AC, 128.47, Booked, http://dummyimage.com/135x100.png/ff4444/ffffff, Double
366, 624, Deluxe B, Coffee Set|LED TV|Wifi|Towel|Double Bed|AC|Bathup|Shower|LED TV|Towel, 128.62, Available, http://dummyimage.com/158x100.png/ff4444/ffffff, Double
72, 488, Deluxe B, Coffee Set|Bathup|AC|Double Bed|Towel, 128.68, Available, http://dummyimage.com/151x100.png/ff4444/ffffff, Double
730, 54, Deluxe C, Coffee Set|Double Bed|Shower|AC|LED TV, 128.85, Booked, http://dummyimage.com/181x100.png/5fa2dd/ffffff, Single
988, 643, Deluxe C, LED TV|AC|Coffee Set|Shower|Double Bed|Towel, 129.07, Available, http://dummyimage.com/183x100.png/ff4444/ffffff, Single
135, 158, Deluxe A, Shower|LED TV|Wifi|Coffee Set|Double Bed|Bathup|AC|Towel|Wifi, 129.25, Available, http://dummyimage.com/149x100.png/5fa2dd/ffffff, Single
906, 419, Deluxe A, Double Bed|Wifi|Bathup|LED TV|AC|Shower|Coffee Set|Towel, 129.39, Available, http://dummyimage.com/209x100.png/dddddd/000000, Single
737, 971, Deluxe B, Bathup|Shower|Coffee Set|Towel|Double Bed, 129.82, Booked, http://dummyimage.com/146x100.png/ff4444/ffffff, Single
34, 119, Deluxe C, Towel|Shower|Bathup|AC|LED TV|Double Bed|Coffee Set|Wifi|Double Bed, 130.04, Available, http://dummyimage.com/226x100.png/ff4444/ffffff, Double
94, 659, Deluxe D, Wifi|AC|Towel|Shower|LED TV|Coffee Set|Bathup|Double Bed|Towel, 130.08, Booked, http://dummyimage.com/107x100.png/cc0000/ffffff, Single
959, 616, Deluxe C, Bathup|Wifi|Towel|Shower|Double Bed|LED TV|AC|Coffee Set|LED TV|Shower, 130.12, Available, http://dummyimage.com/185x100.png/5fa2dd/ffffff, Single
854, 279, Deluxe A, Double Bed, 130.17, Booked, http://dummyimage.com/243x100.png/5fa2dd/ffffff, Double
122, 810, Deluxe A, Shower|Coffee Set|Double Bed|LED TV|Bathup|AC, 130.18, Available, http://dummyimage.com/209x100.png/ff4444/ffffff, Double
983, 976, Deluxe C, Double Bed|Bathup|Coffee Set|Shower|AC|Towel, 130.27, Booked, http://dummyimage.com/215x100.png/5fa2dd/ffffff, Single
65, 340, Deluxe D, Wifi|Double Bed, 130.6, Available, http://dummyimage.com/105x100.png/dddddd/000000, Double
654, 476, Deluxe C, Double Bed|AC|Coffee Set|Towel|LED TV|Wifi|Bathup|Shower, 131.26, Booked, http://dummyimage.com/193x100.png/dddddd/000000, Double
279, 667, Deluxe C, Wifi|AC|Coffee Set|Double Bed|Shower|Bathup, 131.55, Available, http://dummyimage.com/130x100.png/ff4444/ffffff, Double
269, 922, Deluxe C, Towel|Wifi|LED TV, 131.83, Booked, http://dummyimage.com/127x100.png/cc0000/ffffff, Double
819, 764, Deluxe D, Coffee Set|Wifi, 131.95, Available, http://dummyimage.com/225x100.png/5fa2dd/ffffff, Single
602, 618, Deluxe C, Bathup|Coffee Set|Towel|LED TV|Shower|AC|Wifi, 132.08, Available, http://dummyimage.com/101x100.png/cc0000/ffffff, Single
320, 995, Deluxe B, Shower|Coffee Set|Towel|AC|LED TV|Bathup|Double Bed|Wifi|Wifi, 132.18, Booked, http://dummyimage.com/146x100.png/5fa2dd/ffffff, Single
516, 43, Deluxe D, LED TV|Coffee Set|AC, 132.24, Booked, http://dummyimage.com/159x100.png/dddddd/000000, Double
85, 329, Deluxe C, Coffee Set|Shower|Double Bed|Bathup, 132.38, Booked, http://dummyimage.com/198x100.png/ff4444/ffffff, Single
551, 767, Deluxe D, Bathup, 132.52, Booked, http://dummyimage.com/115x100.png/dddddd/000000, Double
968, 860, Deluxe C, Wifi|LED TV|Double Bed|Shower|AC|Towel|Bathup|Coffee Set|Shower|AC, 132.52, Booked, http://dummyimage.com/204x100.png/5fa2dd/ffffff, Single
394, 552, Deluxe D, Bathup|Coffee Set, 132.73, Available, http://dummyimage.com/240x100.png/5fa2dd/ffffff, Single
284, 484, Deluxe A, Double Bed|Coffee Set, 132.9, Available, http://dummyimage.com/245x100.png/dddddd/000000, Double
437, 418, Deluxe A, Bathup|Towel|LED TV|Wifi|AC|Double Bed|Shower, 133.15, Available, http://dummyimage.com/199x100.png/cc0000/ffffff, Single
297, 510, Deluxe B, Bathup|AC|Double Bed, 133.36, Available, http://dummyimage.com/210x100.png/dddddd/000000, Double
552, 60, Deluxe B, Coffee Set|AC|Bathup|Double Bed|Shower|LED TV|Wifi, 133.58, Booked, http://dummyimage.com/210x100.png/cc0000/ffffff, Double
836, 16, Deluxe B, LED TV, 133.61, Available, http://dummyimage.com/202x100.png/cc0000/ffffff, Single
313, 153, Deluxe D, Bathup|Shower|AC|Double Bed|Coffee Set|Towel|LED TV|Wifi|Towel, 133.63, Booked, http://dummyimage.com/222x100.png/dddddd/000000, Single
480, 641, Deluxe C, LED TV|Coffee Set|AC|Bathup|Double Bed|Shower|Wifi|Towel|Coffee Set|Towel, 133.77, Available, http://dummyimage.com/124x100.png/dddddd/000000, Single
535, 387, Deluxe C, Double Bed|Towel|Wifi|AC, 133.8, Booked, http://dummyimage.com/128x100.png/5fa2dd/ffffff, Double
652, 400, Deluxe D, AC|Double Bed|Bathup|Coffee Set|Shower|Towel|Wifi|LED TV|Wifi|Shower, 133.89, Available, http://dummyimage.com/193x100.png/cc0000/ffffff, Single
596, 725, Deluxe D, Coffee Set|Wifi|AC|Bathup, 134.06, Available, http://dummyimage.com/165x100.png/dddddd/000000, Single
615, 986, Deluxe A, Coffee Set|AC|Double Bed|Shower|Bathup|Wifi|Towel|LED TV, 134.12, Available, http://dummyimage.com/235x100.png/dddddd/000000, Double
808, 819, Deluxe A, AC|Shower, 134.49, Booked, http://dummyimage.com/187x100.png/cc0000/ffffff, Double
748, 227, Deluxe D, Double Bed, 134.5, Booked, http://dummyimage.com/152x100.png/ff4444/ffffff, Double
699, 963, Deluxe A, Shower|Double Bed|Coffee Set|LED TV, 134.85, Available, http://dummyimage.com/145x100.png/cc0000/ffffff, Double
816, 694, Deluxe B, LED TV|AC|Double Bed|Bathup|Shower|Coffee Set|Wifi|Towel|Shower, 135.18, Booked, http://dummyimage.com/188x100.png/cc0000/ffffff, Single
580, 663, Deluxe C, AC|Wifi|Double Bed|Bathup|Shower, 135.84, Available, http://dummyimage.com/152x100.png/dddddd/000000, Single
48, 561, Deluxe D, AC, 135.97, Booked, http://dummyimage.com/148x100.png/cc0000/ffffff, Double
459, 970, Deluxe B, Towel|AC|Wifi|Bathup, 136.06, Booked, http://dummyimage.com/183x100.png/5fa2dd/ffffff, Single
751, 778, Deluxe A, Towel|Bathup|AC|Coffee Set|LED TV|Double Bed|Wifi|Shower|LED TV, 136.38, Available, http://dummyimage.com/212x100.png/5fa2dd/ffffff, Single
59, 241, Deluxe B, Coffee Set|Towel|Double Bed|LED TV|Wifi|Shower|Bathup|AC, 136.62, Booked, http://dummyimage.com/120x100.png/5fa2dd/ffffff, Double
547, 781, Deluxe B, Towel|Shower|Wifi|LED TV|Bathup|AC|Coffee Set|Double Bed|Shower, 136.76, Booked, http://dummyimage.com/168x100.png/cc0000/ffffff, Single
28, 546, Deluxe C, Bathup|Coffee Set|Towel|LED TV|Wifi|Double Bed|Shower|AC|AC|Shower, 136.82, Available, http://dummyimage.com/249x100.png/5fa2dd/ffffff, Double
239, 891, Deluxe C, LED TV|Double Bed|Coffee Set|Shower|Towel|AC|Wifi|Bathup, 136.84, Available, http://dummyimage.com/224x100.png/ff4444/ffffff, Double
541, 45, Deluxe A, LED TV|Coffee Set|Towel|Shower|AC|Double Bed|Bathup|Wifi, 137.49, Available, http://dummyimage.com/110x100.png/cc0000/ffffff, Single
332, 827, Deluxe A, LED TV|Wifi, 137.99, Booked, http://dummyimage.com/235x100.png/5fa2dd/ffffff, Double
343, 585, Deluxe C, LED TV|Bathup|Double Bed|AC|Wifi|Towel, 138, Booked, http://dummyimage.com/216x100.png/cc0000/ffffff, Single
966, 482, Deluxe A, Towel|Bathup|Shower|AC|Wifi, 138.11, Booked, http://dummyimage.com/204x100.png/dddddd/000000, Single
257, 852, Deluxe C, Shower|Towel|Bathup|LED TV|Double Bed|Coffee Set|Wifi|AC|Coffee Set|Double Bed, 138.23, Available, http://dummyimage.com/119x100.png/cc0000/ffffff, Double
895, 408, Deluxe A, Bathup|Shower|Coffee Set|Towel|Double Bed|LED TV, 138.28, Booked, http://dummyimage.com/239x100.png/dddddd/000000, Double
230, 801, Deluxe B, Towel|Double Bed|Wifi, 138.52, Available, http://dummyimage.com/244x100.png/ff4444/ffffff, Single
199, 558, Deluxe B, Double Bed|LED TV|Wifi|Coffee Set|Bathup, 138.55, Available, http://dummyimage.com/247x100.png/ff4444/ffffff, Single
427, 92, Deluxe B, Shower, 138.65, Available, http://dummyimage.com/250x100.png/cc0000/ffffff, Single
762, 319, Deluxe B, Coffee Set, 138.68, Available, http://dummyimage.com/128x100.png/cc0000/ffffff, Single
898, 146, Deluxe D, Shower|AC|Double Bed|Towel, 139.03, Available, http://dummyimage.com/183x100.png/dddddd/000000, Single
248, 310, Deluxe D, Wifi|Bathup, 139.04, Booked, http://dummyimage.com/147x100.png/5fa2dd/ffffff, Double
828, 941, Deluxe A, Bathup|AC|Double Bed|Shower|Towel|Wifi|LED TV|Coffee Set|LED TV, 139.05, Available, http://dummyimage.com/197x100.png/5fa2dd/ffffff, Single
358, 14, Deluxe A, Towel|LED TV|Shower|Wifi|Coffee Set|Double Bed|Bathup|AC|Shower, 139.19, Available, http://dummyimage.com/154x100.png/5fa2dd/ffffff, Double
356, 258, Deluxe D, LED TV|Wifi|Towel|AC|Double Bed|Coffee Set|Bathup|Shower|Coffee Set|Towel, 139.41, Available, http://dummyimage.com/218x100.png/dddddd/000000, Single
706, 470, Deluxe B, Double Bed|LED TV|Coffee Set|Shower|AC|Towel|Wifi|Bathup|Double Bed|AC, 139.41, Booked, http://dummyimage.com/107x100.png/cc0000/ffffff, Single
589, 120, Deluxe B, Towel|Coffee Set|Wifi|Shower|AC|Bathup|LED TV, 139.42, Booked, http://dummyimage.com/243x100.png/dddddd/000000, Double
130, 665, Deluxe C, Shower|Double Bed, 139.57, Available, http://dummyimage.com/140x100.png/ff4444/ffffff, Double
937, 750, Deluxe C, LED TV|Wifi, 139.92, Available, http://dummyimage.com/248x100.png/dddddd/000000, Single
761, 157, Deluxe A, Coffee Set|Towel|LED TV|Bathup|Double Bed, 140.07, Booked, http://dummyimage.com/124x100.png/ff4444/ffffff, Double
833, 772, Deluxe B, Towel|Double Bed|Coffee Set|LED TV|Bathup|AC|Wifi|Shower, 140.3, Available, http://dummyimage.com/237x100.png/cc0000/ffffff, Single
782, 714, Deluxe B, LED TV|Wifi|Double Bed|Coffee Set|Bathup|Towel|AC|Shower|Bathup|Towel, 140.34, Available, http://dummyimage.com/162x100.png/ff4444/ffffff, Double
42, 372, Deluxe A, Coffee Set|LED TV|Bathup|Towel|AC|Double Bed|Wifi|Shower|Wifi, 140.77, Available, http://dummyimage.com/163x100.png/5fa2dd/ffffff, Single
515, 882, Deluxe A, Towel|Shower|Coffee Set|Bathup|Wifi|LED TV|AC|Double Bed|Towel, 141.02, Booked, http://dummyimage.com/109x100.png/dddddd/000000, Double
270, 29, Deluxe B, Double Bed, 141.33, Booked, http://dummyimage.com/182x100.png/cc0000/ffffff, Double
933, 413, Deluxe D, Bathup|Shower|Wifi|Double Bed, 142.3, Booked, http://dummyimage.com/165x100.png/5fa2dd/ffffff, Double
922, 975, Deluxe D, Coffee Set|Wifi|Double Bed, 142.5, Available, http://dummyimage.com/102x100.png/ff4444/ffffff, Double
546, 992, Deluxe D, Wifi, 142.56, Available, http://dummyimage.com/241x100.png/ff4444/ffffff, Single
860, 156, Deluxe C, AC|Shower|Bathup|Double Bed|LED TV|Wifi|Towel|Coffee Set|Wifi|Shower, 142.58, Booked, http://dummyimage.com/132x100.png/5fa2dd/ffffff, Double
318, 196, Deluxe C, AC, 142.59, Available, http://dummyimage.com/204x100.png/ff4444/ffffff, Single
250, 278, Deluxe D, LED TV|Bathup, 142.65, Booked, http://dummyimage.com/141x100.png/ff4444/ffffff, Double
729, 345, Deluxe B, Bathup|Shower|Coffee Set|LED TV|Towel, 142.69, Available, http://dummyimage.com/190x100.png/cc0000/ffffff, Double
145, 478, Deluxe C, Bathup|Coffee Set|AC, 142.75, Available, http://dummyimage.com/132x100.png/cc0000/ffffff, Double
949, 182, Deluxe B, Bathup|Coffee Set|Shower|AC|LED TV|Towel, 142.78, Booked, http://dummyimage.com/166x100.png/ff4444/ffffff, Double
355, 219, Deluxe A, Towel|Shower|Wifi, 143.24, Available, http://dummyimage.com/179x100.png/5fa2dd/ffffff, Double
967, 990, Deluxe B, Double Bed|Coffee Set|Shower|AC|Bathup|Towel, 143.25, Available, http://dummyimage.com/191x100.png/ff4444/ffffff, Double
163, 336, Deluxe D, LED TV|AC|Shower|Bathup|Double Bed, 143.37, Available, http://dummyimage.com/150x100.png/dddddd/000000, Double
939, 925, Deluxe D, Coffee Set|Wifi, 143.42, Available, http://dummyimage.com/182x100.png/dddddd/000000, Double
851, 901, Deluxe C, Double Bed|Towel|LED TV, 143.5, Booked, http://dummyimage.com/191x100.png/dddddd/000000, Double
24, 668, Deluxe C, LED TV, 143.52, Booked, http://dummyimage.com/163x100.png/ff4444/ffffff, Double
550, 2, Deluxe D, Coffee Set|Wifi, 143.73, Available, http://dummyimage.com/104x100.png/dddddd/000000, Double
804, 282, Deluxe C, Bathup, 143.99, Available, http://dummyimage.com/245x100.png/cc0000/ffffff, Double
289, 831, Deluxe B, LED TV|Coffee Set|Wifi, 144.06, Booked, http://dummyimage.com/222x100.png/ff4444/ffffff, Single
747, 907, Deluxe D, Wifi, 144.12, Booked, http://dummyimage.com/239x100.png/5fa2dd/ffffff, Single
563, 889, Deluxe C, Coffee Set|Double Bed|Shower|Wifi|Bathup|AC, 144.17, Available, http://dummyimage.com/110x100.png/dddddd/000000, Single
608, 460, Deluxe A, Bathup|Towel|Coffee Set|Shower|Double Bed, 144.2, Available, http://dummyimage.com/179x100.png/dddddd/000000, Double
754, 191, Deluxe C, LED TV|Shower|Bathup|Coffee Set|Wifi|AC|Towel|Double Bed|Towel, 144.24, Available, http://dummyimage.com/212x100.png/5fa2dd/ffffff, Double
908, 875, Deluxe C, Wifi, 144.43, Available, http://dummyimage.com/137x100.png/5fa2dd/ffffff, Single
805, 548, Deluxe A, Towel|Double Bed|Coffee Set|Shower, 144.45, Available, http://dummyimage.com/241x100.png/ff4444/ffffff, Double
159, 608, Deluxe D, LED TV|Double Bed|AC, 144.68, Booked, http://dummyimage.com/241x100.png/5fa2dd/ffffff, Single
445, 972, Deluxe C, Towel, 144.84, Booked, http://dummyimage.com/237x100.png/ff4444/ffffff, Single
798, 46, Deluxe D, Coffee Set, 144.84, Booked, http://dummyimage.com/193x100.png/ff4444/ffffff, Double
714, 464, Deluxe A, Bathup|Wifi|Shower|Double Bed|Towel|Coffee Set, 145.28, Available, http://dummyimage.com/197x100.png/cc0000/ffffff, Single
305, 768, Deluxe D, AC|Wifi|LED TV|Double Bed, 145.29, Booked, http://dummyimage.com/124x100.png/dddddd/000000, Single
323, 101, Deluxe A, Coffee Set|AC|Towel|LED TV|Double Bed|Wifi|Bathup|Shower|Double Bed, 145.31, Available, http://dummyimage.com/181x100.png/5fa2dd/ffffff, Double
221, 366, Deluxe D, LED TV, 145.47, Available, http://dummyimage.com/138x100.png/dddddd/000000, Single
203, 83, Deluxe B, Wifi, 145.59, Booked, http://dummyimage.com/211x100.png/5fa2dd/ffffff, Double
68, 485, Deluxe A, LED TV|Wifi|Bathup|Double Bed|AC|Towel, 145.65, Available, http://dummyimage.com/177x100.png/dddddd/000000, Double
472, 451, Deluxe C, LED TV|Towel|Shower|Double Bed|Wifi|AC|Coffee Set|Bathup, 145.73, Available, http://dummyimage.com/101x100.png/dddddd/000000, Single
74, 770, Deluxe C, Towel|Coffee Set, 145.79, Booked, http://dummyimage.com/121x100.png/cc0000/ffffff, Single
76, 817, Deluxe D, Towel|Double Bed|Wifi|Coffee Set|LED TV|AC, 145.84, Available, http://dummyimage.com/239x100.png/5fa2dd/ffffff, Single
728, 749, Deluxe B, LED TV, 146.09, Booked, http://dummyimage.com/240x100.png/5fa2dd/ffffff, Double
468, 574, Deluxe C, Double Bed|LED TV|AC|Wifi|Bathup|Coffee Set|Shower|Towel|LED TV, 146.45, Available, http://dummyimage.com/123x100.png/cc0000/ffffff, Single
850, 347, Deluxe A, Towel|AC|Shower|Bathup, 146.57, Available, http://dummyimage.com/140x100.png/cc0000/ffffff, Double
674, 842, Deluxe D, Wifi|Bathup|AC, 146.63, Booked, http://dummyimage.com/102x100.png/dddddd/000000, Double
553, 962, Deluxe C, Coffee Set|Shower, 146.94, Booked, http://dummyimage.com/101x100.png/5fa2dd/ffffff, Double
985, 473, Deluxe B, Towel|LED TV|Coffee Set|Shower|Double Bed|Bathup|Wifi|AC, 146.94, Available, http://dummyimage.com/110x100.png/cc0000/ffffff, Single
740, 716, Deluxe C, LED TV|Double Bed|Coffee Set, 147.18, Available, http://dummyimage.com/174x100.png/dddddd/000000, Single
218, 140, Deluxe D, Shower|Double Bed|Towel|Bathup|LED TV|AC|Wifi, 147.5, Booked, http://dummyimage.com/190x100.png/5fa2dd/ffffff, Double
577, 575, Deluxe D, Bathup|Coffee Set|Double Bed|LED TV|AC|Shower|Wifi|Towel, 147.74, Booked, http://dummyimage.com/186x100.png/cc0000/ffffff, Double
755, 935, Deluxe A, LED TV|Coffee Set, 148.07, Booked, http://dummyimage.com/230x100.png/cc0000/ffffff, Double
725, 926, Deluxe C, Coffee Set|Shower|AC|LED TV|Wifi, 148.14, Available, http://dummyimage.com/114x100.png/dddddd/000000, Single
90, 815, Deluxe B, Double Bed|AC|Towel|Shower|Wifi|Coffee Set|Bathup, 148.22, Available, http://dummyimage.com/158x100.png/cc0000/ffffff, Single
197, 891, Deluxe C, Double Bed|Towel|Wifi, 148.29, Booked, http://dummyimage.com/184x100.png/ff4444/ffffff, Single
917, 117, Deluxe C, Towel|Shower|Coffee Set|LED TV|AC|Bathup|Double Bed, 148.31, Booked, http://dummyimage.com/167x100.png/dddddd/000000, Single
981, 828, Deluxe A, LED TV|AC|Coffee Set|Shower|Towel, 148.39, Available, http://dummyimage.com/224x100.png/dddddd/000000, Double
741, 258, Deluxe B, Double Bed|Wifi|AC|Bathup|Coffee Set, 148.58, Available, http://dummyimage.com/205x100.png/ff4444/ffffff, Single
296, 304, Deluxe B, Wifi|LED TV|Coffee Set|Towel|Bathup|AC|Shower|Double Bed|AC|Bathup, 148.73, Available, http://dummyimage.com/135x100.png/5fa2dd/ffffff, Single
765, 51, Deluxe B, Bathup|Coffee Set|Double Bed|Shower|Wifi, 148.96, Available, http://dummyimage.com/236x100.png/ff4444/ffffff, Single
724, 168, Deluxe D, Towel|Shower|Double Bed|AC|Coffee Set|Wifi|LED TV|Bathup, 149.31, Available, http://dummyimage.com/121x100.png/dddddd/000000, Double
184, 984, Deluxe A, LED TV, 149.48, Available, http://dummyimage.com/176x100.png/5fa2dd/ffffff, Double
272, 806, Deluxe C, Towel|AC|Double Bed|Shower|Wifi|LED TV|Bathup, 149.64, Booked, http://dummyimage.com/248x100.png/dddddd/000000, Single
75, 536, Deluxe B, Double Bed|Coffee Set|LED TV|Towel|AC, 149.65, Available, http://dummyimage.com/102x100.png/ff4444/ffffff, Double
371, 381, Deluxe B, Shower, 149.91, Available, http://dummyimage.com/145x100.png/cc0000/ffffff, Double
470, 332, Deluxe B, Bathup|AC|Shower|Towel, 150.28, Booked, http://dummyimage.com/205x100.png/ff4444/ffffff, Single
161, 529, Deluxe A, Towel|Coffee Set|Bathup|LED TV|AC|Wifi|Double Bed|Shower|AC, 150.37, Available, http://dummyimage.com/243x100.png/cc0000/ffffff, Single
686, 410, Deluxe C, LED TV|Towel|Wifi|Double Bed|Bathup|AC|Coffee Set|Shower|AC|Bathup, 150.42, Booked, http://dummyimage.com/218x100.png/dddddd/000000, Single
517, 627, Deluxe A, LED TV|AC|Wifi, 150.53, Booked, http://dummyimage.com/116x100.png/cc0000/ffffff, Single
746, 261, Deluxe D, Bathup|Coffee Set|Double Bed|LED TV, 150.54, Available, http://dummyimage.com/177x100.png/5fa2dd/ffffff, Double
110, 89, Deluxe B, Coffee Set|Bathup|Towel|Double Bed|AC|Shower, 150.85, Available, http://dummyimage.com/190x100.png/ff4444/ffffff, Single
951, 284, Deluxe B, Wifi|Shower, 151.22, Available, http://dummyimage.com/240x100.png/ff4444/ffffff, Single
415, 36, Deluxe C, AC, 151.38, Available, http://dummyimage.com/180x100.png/5fa2dd/ffffff, Double
340, 57, Deluxe C, Shower|Wifi|AC|Coffee Set|Double Bed, 151.9, Available, http://dummyimage.com/204x100.png/cc0000/ffffff, Double
996, 598, Deluxe D, Bathup|Coffee Set|AC|Double Bed|Wifi|Shower, 152.81, Booked, http://dummyimage.com/103x100.png/cc0000/ffffff, Single
413, 353, Deluxe D, Coffee Set|Wifi|LED TV|AC|Bathup|Double Bed|Towel, 152.9, Available, http://dummyimage.com/196x100.png/dddddd/000000, Double
419, 823, Deluxe B, AC|Wifi|Bathup|Towel|LED TV|Shower, 153.22, Available, http://dummyimage.com/175x100.png/5fa2dd/ffffff, Single
855, 834, Deluxe A, LED TV|Wifi|Double Bed|AC|Shower|Bathup, 153.44, Booked, http://dummyimage.com/113x100.png/dddddd/000000, Single
604, 678, Deluxe C, Bathup|Shower|Double Bed|AC|Coffee Set|Wifi|Towel, 153.52, Booked, http://dummyimage.com/126x100.png/cc0000/ffffff, Single
620, 574, Deluxe A, Shower|Wifi|Double Bed|Coffee Set|Bathup|LED TV|Towel|AC|Double Bed|Bathup, 153.57, Available, http://dummyimage.com/108x100.png/dddddd/000000, Double
321, 62, Deluxe D, Towel|Coffee Set|Bathup|Double Bed|Wifi|LED TV, 154.08, Booked, http://dummyimage.com/221x100.png/dddddd/000000, Single
520, 26, Deluxe D, Coffee Set|Bathup|Wifi|Double Bed, 154.24, Available, http://dummyimage.com/180x100.png/dddddd/000000, Double
331, 214, Deluxe D, Towel|AC|Bathup, 154.3, Booked, http://dummyimage.com/195x100.png/dddddd/000000, Single
268, 382, Deluxe B, Wifi|Double Bed|Towel, 154.73, Available, http://dummyimage.com/121x100.png/cc0000/ffffff, Single
322, 28, Deluxe C, Shower|Coffee Set|Wifi|LED TV|AC|Double Bed|Bathup|Towel|Coffee Set|Shower, 154.74, Available, http://dummyimage.com/140x100.png/ff4444/ffffff, Double
876, 173, Deluxe C, Coffee Set|Wifi, 154.87, Available, http://dummyimage.com/145x100.png/5fa2dd/ffffff, Double
669, 995, Deluxe B, AC|Double Bed, 155.13, Available, http://dummyimage.com/104x100.png/dddddd/000000, Double
261, 757, Deluxe B, AC|Wifi|Shower|LED TV, 155.29, Available, http://dummyimage.com/165x100.png/ff4444/ffffff, Double
533, 393, Deluxe B, Shower|Bathup, 155.67, Available, http://dummyimage.com/194x100.png/cc0000/ffffff, Single
212, 58, Deluxe A, Double Bed, 155.77, Booked, http://dummyimage.com/198x100.png/ff4444/ffffff, Single
863, 658, Deluxe A, Bathup|Towel|Wifi|LED TV|Shower|Coffee Set|AC|Double Bed, 155.79, Booked, http://dummyimage.com/162x100.png/5fa2dd/ffffff, Double
315, 486, Deluxe C, Shower|Bathup|Wifi|Double Bed, 156.02, Available, http://dummyimage.com/233x100.png/cc0000/ffffff, Double
362, 713, Deluxe B, Double Bed|Wifi|Coffee Set, 156.43, Booked, http://dummyimage.com/194x100.png/dddddd/000000, Double
482, 540, Deluxe B, Coffee Set|LED TV|Towel|Wifi|Shower|AC, 156.55, Booked, http://dummyimage.com/220x100.png/5fa2dd/ffffff, Double
477, 356, Deluxe D, Towel|AC|LED TV|Wifi|Bathup, 156.78, Booked, http://dummyimage.com/169x100.png/cc0000/ffffff, Double
56, 940, Deluxe D, Wifi|LED TV|AC|Towel|Coffee Set|Double Bed|Shower|Bathup|Shower, 156.88, Available, http://dummyimage.com/183x100.png/cc0000/ffffff, Single
872, 592, Deluxe C, Shower, 157.2, Available, http://dummyimage.com/162x100.png/cc0000/ffffff, Double
40, 382, Deluxe B, Towel|Bathup|Coffee Set|AC|Shower|Wifi, 157.49, Available, http://dummyimage.com/165x100.png/cc0000/ffffff, Double
491, 803, Deluxe D, Shower|AC|Towel|LED TV, 157.49, Available, http://dummyimage.com/121x100.png/ff4444/ffffff, Single
921, 523, Deluxe A, Bathup|LED TV|Wifi|Towel|AC|Coffee Set|Shower, 157.5, Booked, http://dummyimage.com/144x100.png/dddddd/000000, Single
282, 790, Deluxe B, AC|Wifi|Coffee Set|Shower|LED TV|Double Bed|Bathup|Towel|Coffee Set|Wifi, 157.88, Available, http://dummyimage.com/100x100.png/cc0000/ffffff, Double
868, 482, Deluxe D, LED TV|Shower|Double Bed|Bathup|Wifi|Towel|AC|Coffee Set|Towel|Double Bed, 158.13, Booked, http://dummyimage.com/166x100.png/cc0000/ffffff, Double
89, 826, Deluxe C, AC|Double Bed|Bathup|LED TV|Shower|Towel|Coffee Set|Wifi, 158.9, Booked, http://dummyimage.com/135x100.png/ff4444/ffffff, Double
877, 376, Deluxe C, Shower|Wifi|LED TV|AC|Towel, 159.23, Available, http://dummyimage.com/155x100.png/cc0000/ffffff, Single
38, 281, Deluxe D, AC|Double Bed|Wifi, 159.26, Booked, http://dummyimage.com/145x100.png/ff4444/ffffff, Single
117, 724, Deluxe C, Double Bed|Shower|Wifi|Towel|Bathup|AC|LED TV, 159.44, Booked, http://dummyimage.com/100x100.png/dddddd/000000, Double
461, 646, Deluxe A, LED TV|Shower|Bathup|Wifi|Towel|Coffee Set, 159.52, Booked, http://dummyimage.com/129x100.png/dddddd/000000, Double
523, 363, Deluxe D, AC, 159.71, Booked, http://dummyimage.com/218x100.png/cc0000/ffffff, Double
715, 170, Deluxe B, Towel|Double Bed|Shower|Bathup|Wifi|LED TV|AC, 159.95, Booked, http://dummyimage.com/160x100.png/ff4444/ffffff, Single
58, 576, Deluxe A, Bathup, 160.08, Booked, http://dummyimage.com/175x100.png/5fa2dd/ffffff, Double
483, 964, Deluxe C, Bathup|Shower|LED TV|AC, 160.12, Available, http://dummyimage.com/116x100.png/5fa2dd/ffffff, Double
223, 962, Deluxe A, AC, 160.2, Available, http://dummyimage.com/156x100.png/ff4444/ffffff, Single
643, 747, Deluxe A, Towel|Double Bed, 160.27, Available, http://dummyimage.com/235x100.png/dddddd/000000, Double
235, 872, Deluxe C, Towel|Shower|Wifi|Double Bed|Bathup|LED TV|AC|Coffee Set|Double Bed|Towel, 160.3, Available, http://dummyimage.com/159x100.png/5fa2dd/ffffff, Single
274, 363, Deluxe A, LED TV|AC|Shower|Wifi|Coffee Set|Double Bed|Towel|Bathup|Wifi, 160.32, Available, http://dummyimage.com/172x100.png/cc0000/ffffff, Double
617, 874, Deluxe B, LED TV|Coffee Set|Shower|Double Bed|Wifi|AC|Towel|Bathup|Towel|Coffee Set, 160.49, Available, http://dummyimage.com/173x100.png/5fa2dd/ffffff, Double
